from,to,weight
5834,6738,0.0666666666666667
5835,2745,0.0666666666666667
5835,9062,0.1
5836,9060,0.0666666666666667
5838,7104,0.04
5839,1404,0.2
5840,3315,0.1
5840,8039,0.1
5841,7134,0.0666666666666667
5844,9410,0.05
5845,1178,0.1
5846,6979,0.2
5849,604,0.0666666666666667
5853,175,0.2
5853,790,0.0666666666666667
5854,172,0.1
5858,2037,0.2
5858,5917,0.1
5860,346,0.2
5862,8651,0.2
5863,3258,0.2
5864,2919,0.0666666666666667
5864,5810,0.2
5865,4896,0.1
5865,9798,0.1
5868,1802,0.0666666666666667
5870,3766,0.1
5871,3737,0.1
5873,8707,0.0333333333333333
5874,3694,0.0666666666666667
5875,40,0.2
5875,2828,0.0666666666666667
5875,7056,0.1
5879,3378,0.0666666666666667
5880,9604,0.1
5881,3378,0.0666666666666667
5881,8397,0.1
5882,3373,0.2
5882,9336,0.2
5883,985,0.1
5884,8575,0.0666666666666667
5885,1991,0.05
5885,4649,0.2
5886,4774,0.1
5887,4636,0.1
5888,551,0.1
5888,4153,0.1
5888,8097,0.05
5889,217,0.2
5889,2515,0.1
5890,1597,0.1
5891,1337,0.2
5891,3265,0.2
5893,4920,0.0666666666666667
5893,6546,0.0666666666666667
5895,7287,0.1
5896,677,0.2
5898,2654,0.2
5899,262,0.1
5899,1893,0.1
5903,2179,0.0666666666666667
5905,5629,0.1
5907,2175,0.2
5907,2834,0.2
5907,5353,0.05
5907,9691,0.1
5908,9871,0.2
5909,5978,0.2
5910,2340,0.05
5911,932,0.1
5911,1783,0.1
5913,5020,0.2
5913,7294,0.1
5913,9622,0.0666666666666667
5915,3705,0.1
5915,9827,0.2
5916,9443,0.1
5917,2756,0.2
5920,21,0.0666666666666667
5920,5766,0.1
5921,3713,0.1
5921,6259,0.2
5922,890,0.1
5922,5699,0.0666666666666667
5923,1085,0.1
5923,6730,0.1
5923,9931,0.1
5924,192,0.1
5930,8636,0.1
5931,7074,0.05
5931,7837,0.1
5932,1574,0.1
5932,8873,0.0666666666666667
5932,9068,0.2
5932,9197,0.0666666666666667
5933,4127,0.1
5934,64,0.2
5934,2713,0.0666666666666667
5938,5954,0.0666666666666667
5940,5178,0.2
5941,387,0.2
5942,3485,0.2
5945,7885,0.2
5945,8707,0.0333333333333333
5947,169,0.1
5950,8979,0.1
5954,5616,0.2
5954,5980,0.2
5955,2492,0.2
5956,1216,0.2
5956,1673,0.1
5960,1956,0.0666666666666667
5960,9160,0.05
5962,8901,0.0666666666666667
5969,7318,0.2
5971,7398,0.1
5972,3954,0.1
5975,3712,0.2
5976,3194,0.1
5978,7348,0.04
5979,7047,0.0666666666666667
5980,1819,0.2
5980,9374,0.2
5982,8077,0.2
5985,6232,0.2
5987,5652,0.2
5988,2118,0.2
5988,5670,0.1
5990,9959,0.0666666666666667
5991,3353,0.1
5991,8716,0.1
5995,3725,0.1
5995,4030,0.2
5996,3515,0.0666666666666667
5996,6278,0.1
5997,2532,0.1
5998,4130,0.2
5999,1719,0.0666666666666667
6000,473,0.2
6001,2130,0.1
6002,5108,0.05
6005,639,0.0666666666666667
6005,2298,0.1
6006,3618,0.0666666666666667
6006,5738,0.2
6006,7919,0.0666666666666667
6008,632,0.0666666666666667
6008,7799,0.1
6009,8043,0.1
6010,1655,0.2
6010,3083,0.2
6011,1344,0.1
6012,967,0.2
6012,8548,0.0666666666666667
6012,9508,0.2
6013,3413,0.0666666666666667
6013,8744,0.2
6014,1313,0.1
6014,9188,0.2
6015,6796,0.2
6016,4430,0.1
6016,7313,0.05
6017,7674,0.1
6018,3417,0.2
6020,6388,0.1
6024,3327,0.2
6024,4704,0.1
6025,7258,0.0666666666666667
6026,2155,0.2
6028,5579,0.0666666666666667
6029,628,0.05
6029,6531,0.0666666666666667
6030,1080,0.0666666666666667
6031,3102,0.05
6031,3934,0.1
6031,9638,0.2
6031,9722,0.1
6033,6635,0.2
6035,996,0.2
6036,1628,0.0666666666666667
6037,9370,0.2
6038,3507,0.2
6040,7171,0.2
6042,248,0.1
6044,1835,0.2
6045,1270,0.2
6045,9834,0.2
6046,1497,0.2
6046,5364,0.2
6048,9501,0.2
6051,3418,0.2
6052,6455,0.1
6052,9410,0.05
6053,4398,0.05
6053,8056,0.2
6055,1331,0.1
6055,4263,0.0666666666666667
6055,9225,0.0666666666666667
6056,3985,0.2
6056,5679,0.2
6057,8794,0.1
6059,3397,0.1
6059,8930,0.05
6060,1151,0.2
6060,9828,0.0666666666666667
6062,2849,0.2
6063,7223,0.05
6064,9642,0.2
6065,8260,0.1
6066,9324,0.2
6066,9477,0.2
6067,3857,0.2
6067,5406,0.0666666666666667
6068,442,0.2
6068,4849,0.0666666666666667
6068,9704,0.1
6069,9768,0.1
6070,3370,0.04
6071,3831,0.2
6075,4306,0.2
6075,7624,0.0666666666666667
6076,9363,0.2
6077,5622,0.2
6078,4742,0.1
6078,6823,0.1
6079,997,0.0666666666666667
6082,3217,0.0666666666666667
6082,3244,0.1
6082,5336,0.1
6085,8564,0.1
6087,6235,0.0666666666666667
6088,3959,0.2
6088,7184,0.2
6088,8824,0.1
6089,1918,0.2
6089,3686,0.2
6089,6544,0.0666666666666667
6089,9096,0.2
6093,4456,0.2
6094,1904,0.1
6095,537,0.2
6096,3225,0.2
6096,4009,0.1
6097,8776,0.1
6098,1740,0.2
6100,3730,0.0666666666666667
6100,8498,0.1
6101,6205,0.1
6101,6401,0.1
6101,7814,0.0666666666666667
6106,5406,0.0666666666666667
6109,4885,0.0666666666666667
6109,5919,0.1
6110,639,0.0666666666666667
6110,6889,0.0666666666666667
6110,8114,0.2
6111,7195,0.0666666666666667
6113,1703,0.1
6114,4492,0.1
6117,1122,0.1
6117,1456,0.2
6117,8231,0.1
6119,3149,0.1
6121,1583,0.0666666666666667
6121,7556,0.2
6122,2873,0.1
6122,6546,0.0666666666666667
6123,6593,0.2
6123,7105,0.1
6127,1578,0.2
6128,517,0.2
6129,1977,0.2
6129,9973,0.2
6130,8399,0.1
6131,1711,0.0666666666666667
6133,3033,0.04
6135,6186,0.2
6136,4008,0.2
6136,4142,0.05
6136,7332,0.1
6137,2064,0.0666666666666667
6137,2258,0.2
6137,2468,0.1
6137,4009,0.1
6137,4787,0.2
6141,3229,0.2
6142,3103,0.2
6145,8590,0.2
6146,4604,0.1
6147,5327,0.2
6149,74,0.0666666666666667
6151,1192,0.2
6151,3344,0.2
6155,50,0.0666666666666667
6155,7104,0.04
6156,3422,0.1
6158,2153,0.1
6159,2423,0.0666666666666667
6160,3782,0.0666666666666667
6160,8630,0.2
6161,6200,0.0666666666666667
6161,9462,0.1
6163,7209,0.04
6163,7485,0.2
6164,9234,0.1
6165,9183,0.2
6166,9913,0.2
6168,3308,0.0666666666666667
6170,1716,0.1
6170,9273,0.1
6173,2518,0.2
6173,8555,0.2
6176,2299,0.1
6180,7168,0.0666666666666667
6181,4581,0.2
6181,4618,0.2
6184,540,0.2
6185,8849,0.05
6186,1758,0.05
6186,5131,0.0666666666666667
6188,3191,0.1
6189,4229,0.1
6189,5760,0.2
6190,583,0.05
6190,3409,0.1
6191,5099,0.0666666666666667
6193,8983,0.2
6198,3351,0.2
6198,5083,0.1
6198,5725,0.2
6203,5431,0.1
6204,5935,0.1
6205,1650,0.1
6205,4036,0.1
6205,4663,0.2
6207,1170,0.2
6207,3204,0.2
6207,4665,0.2
6210,2421,0.2
6210,6258,0.2
6215,3469,0.2
6215,6324,0.1
6216,7733,0.0666666666666667
6216,8737,0.0666666666666667
6218,5123,0.1
6219,1638,0.2
6219,7148,0.2
6220,7548,0.2
6221,8531,0.2
6223,3939,0.2
6225,1377,0.04
6225,5445,0.0666666666666667
6226,888,0.1
6226,5070,0.1
6226,7118,0.2
6226,8904,0.2
6226,9154,0.0666666666666667
6227,9231,0.05
6228,750,0.1
6228,5199,0.05
6228,5543,0.1
6228,5553,0.2
6228,9682,0.2
6230,576,0.0666666666666667
6230,9731,0.0666666666666667
6231,8125,0.0666666666666667
6232,8468,0.1
6234,4898,0.2
6235,536,0.2
6235,5066,0.0666666666666667
6235,9055,0.05
6236,6676,0.2
6238,6211,0.1
6240,5372,0.2
6241,2791,0.1
6241,5629,0.1
6242,3709,0.1
6243,6424,0.2
6244,5713,0.2
6245,4145,0.0666666666666667
6248,7222,0.1
6250,116,0.0666666666666667
6251,9753,0.2
6252,7933,0.2
6253,5336,0.1
6254,1913,0.2
6254,2048,0.2
6256,7072,0.1
6257,2976,0.1
6257,6766,0.2
6258,2660,0.2
6259,3782,0.0666666666666667
6260,6227,0.2
6260,7845,0.2
6261,3727,0.0666666666666667
6264,436,0.1
6264,1165,0.1
6265,1533,0.04
6266,66,0.0666666666666667
6266,1133,0.2
6269,1969,0.2
6270,985,0.1
6270,2471,0.05
6270,3303,0.2
6270,8675,0.1
6271,130,0.05
6272,1162,0.2
6272,3608,0.1
6273,3432,0.2
6275,5135,0.2
6275,9873,0.2
6276,1228,0.2
6278,4529,0.2
6279,1815,0.1
6281,3349,0.2
6281,3666,0.2
6281,6456,0.2
6282,5618,0.1
6282,6405,0.0666666666666667
6283,4564,0.2
6283,8213,0.1
6284,7787,0.2
6286,3958,0.2
6287,1408,0.1
6290,8968,0.0666666666666667
6292,1773,0.2
6294,9300,0.1
6295,7811,0.2
6296,9355,0.1
6296,9380,0.1
6297,885,0.2
6299,6578,0.0666666666666667
6301,2044,0.2
6301,5934,0.2
6301,6094,0.2
6303,2140,0.1
6303,3682,0.1
6304,576,0.0666666666666667
6304,5927,0.2
6305,1439,0.1
6305,5504,0.2
6305,9326,0.1
6306,9437,0.2
6307,904,0.1
6307,1377,0.04
6307,7031,0.2
6308,3194,0.1
6309,5230,0.1
6309,7788,0.2
6310,438,0.1
6311,1274,0.2
6311,1526,0.05
6312,9902,0.2
6313,3385,0.1
6314,9608,0.2
6315,3400,0.1
6315,6855,0.1
6315,7399,0.2
6315,8273,0.2
6316,2053,0.0666666666666667
6316,2761,0.2
6319,8047,0.2
6321,109,0.2
6321,3748,0.2
6322,3280,0.1
6322,6547,0.1
6324,5851,0.0666666666666667
6325,1831,0.2
6326,4147,0.0666666666666667
6329,377,0.2
6329,2498,0.0666666666666667
6329,8610,0.2
6333,9826,0.0666666666666667
6339,3259,0.1
6340,4584,0.2
6341,201,0.0666666666666667
6342,8548,0.0666666666666667
6343,8718,0.2
6346,1214,0.2
6349,3977,0.1
6350,2103,0.2
6351,456,0.2
6351,3794,0.2
6353,6479,0.2
6353,6873,0.2
6356,3332,0.1
6356,8238,0.0666666666666667
6358,5868,0.0666666666666667
6359,5816,0.0666666666666667
6360,2202,0.1
6360,2417,0.2
6360,6140,0.1
6360,8646,0.2
6363,4117,0.2
6363,4239,0.05
6363,7024,0.2
6363,8928,0.0666666666666667
6364,8968,0.0666666666666667
6367,3594,0.1
6368,1366,0.0666666666666667
6369,3488,0.1
6369,9675,0.1
6370,5569,0.2
6371,4643,0.2
6371,5202,0.1
6372,1217,0.2
6372,1845,0.1
6376,1081,0.2
6376,2902,0.05
6376,5898,0.1
6377,4241,0.2
6379,2949,0.1
6380,3705,0.1
6380,8979,0.1
6381,2286,0.0666666666666667
6382,4747,0.1
6385,3894,0.2
6387,4143,0.1
6388,8686,0.0666666666666667
6390,431,0.05
6390,7910,0.2
6392,2325,0.2
6392,7776,0.2
6393,2914,0.2
6393,7704,0.2
6396,8213,0.1
6397,2124,0.2
6401,858,0.2
6402,6578,0.0666666666666667
6403,5041,0.2
6406,5953,0.2
6406,7700,0.2
6407,353,0.1
6407,1620,0.1
6407,7630,0.0666666666666667
6408,1321,0.0666666666666667
6409,5597,0.2
6410,2347,0.0666666666666667
6410,3043,0.1
6414,9087,0.2
6416,7232,0.1
6417,8206,0.2
6419,3828,0.0666666666666667
6419,8872,0.05
6420,7749,0.1
6423,3193,0.2
6423,8212,0.1
6424,2439,0.0666666666666667
6424,5300,0.2
6424,7015,0.2
6426,1409,0.2
6427,6701,0.2
6428,3016,0.1
6431,365,0.1
6432,159,0.2
6432,3508,0.1
6434,3400,0.1
6435,1300,0.1
6435,1406,0.1
6436,6457,0.0666666666666667
6438,5538,0.0666666666666667
6439,605,0.1
6439,2290,0.0666666666666667
6440,46,0.1
6440,444,0.2
6440,3370,0.04
6440,9565,0.2
6441,9853,0.2
6442,6081,0.1
6443,7808,0.0666666666666667
6444,7323,0.2
6444,9774,0.1
6446,35,0.1
6446,3308,0.0666666666666667
6446,9120,0.2
6447,2665,0.2
6451,1531,0.0666666666666667
6451,3132,0.0666666666666667
6451,9731,0.0666666666666667
6452,9657,0.0666666666666667
6453,3267,0.1
6453,3951,0.1
6453,4579,0.2
6453,5883,0.2
6459,2925,0.0666666666666667
6459,7665,0.2
6459,8040,0.2
6460,2584,0.1
6462,9925,0.2
6463,7935,0.1
6466,3399,0.2
6466,5946,0.1
6467,1174,0.2
6469,1059,0.1
6470,2576,0.1
6470,3147,0.1
6470,8308,0.1
6471,8522,0.2
6472,5795,0.05
6472,7833,0.1
6476,7074,0.05
6477,9019,0.1
6478,7313,0.05
6480,1854,0.2
6480,6396,0.04
6480,7714,0.1
6481,3232,0.0666666666666667
6482,1320,0.2
6484,2908,0.2
6484,7775,0.2
6485,6105,0.2
6486,1926,0.2
6486,3408,0.1
6486,4264,0.05
6486,6020,0.0666666666666667
6490,1936,0.1
6490,9358,0.1
6491,3699,0.2
6492,9729,0.2
6493,196,0.1
6494,1075,0.2
6494,2005,0.2
6495,7182,0.1
6497,2298,0.1
6498,6340,0.0666666666666667
6499,987,0.0666666666666667
6500,5812,0.0666666666666667
6501,184,0.2
6504,408,0.2
6505,1005,0.0666666666666667
6507,3813,0.2
6509,6973,0.0666666666666667
6514,2577,0.2
6516,4712,0.2
6517,7169,0.04
6519,2683,0.2
6519,3185,0.2
6520,2062,0.1
6520,9759,0.2
6522,3925,0.1
6523,1394,0.2
6526,5535,0.04
6528,9669,0.2
6530,4522,0.1
6530,6425,0.1
6531,2961,0.2
6531,5377,0.2
6532,3733,0.2
6534,3464,0.05
6537,3670,0.1
6538,2229,0.1
6544,1900,0.2
6544,3898,0.1
6544,4506,0.1
6544,5407,0.1
6545,3478,0.1
6546,2388,0.1
6546,3875,0.2
6546,4717,0.2
6547,2210,0.2
6547,4825,0.1
6547,7182,0.1
6549,1007,0.1
6550,5304,0.1
6550,9399,0.0666666666666667
6551,38,0.1
6551,2392,0.2
6552,3218,0.2
6556,6472,0.2
6558,3799,0.1
6559,4256,0.1
6559,7695,0.1
6561,5824,0.0666666666666667
6561,8228,0.0666666666666667
6563,1944,0.1
6565,5431,0.1
6567,7085,0.04
6571,4191,0.2
6575,3065,0.1
6575,5386,0.2
6575,9860,0.05
6576,983,0.1
6577,2732,0.1
6578,2405,0.0666666666666667
6581,1834,0.1
6582,4808,0.1
6587,9242,0.1
6589,1867,0.0666666666666667
6591,7821,0.1
6592,3070,0.1
6592,4315,0.1
6597,9696,0.2
6598,2939,0.0666666666666667
6598,7780,0.1
6599,3877,0.0666666666666667
6599,4578,0.0666666666666667
6601,1153,0.0666666666666667
6601,6553,0.1
6601,9803,0.2
6602,869,0.1
6603,4295,0.1
6603,4857,0.2
6604,5698,0.05
6605,4099,0.2
6606,6875,0.1
6610,3300,0.2
6610,7206,0.2
6614,9409,0.2
6615,1708,0.2
6617,9502,0.2
6618,7582,0.0666666666666667
6619,844,0.05
6620,2567,0.2
6622,3621,0.1
6622,3947,0.1
6623,1076,0.2
6624,1260,0.1
6624,7715,0.1
6626,6062,0.0666666666666667
6633,5210,0.0666666666666667
6633,6134,0.2
6634,6677,0.1
6635,9457,0.1
6636,7612,0.2
6636,9728,0.05
6638,1841,0.2
6638,1873,0.0666666666666667
6638,3833,0.1
6638,5267,0.1
6639,6208,0.2
6639,7749,0.1
6639,9931,0.1
6640,9450,0.2
6641,2526,0.1
6643,3756,0.2
6643,4098,0.04
6643,7108,0.0666666666666667
6644,2036,0.2
6644,3901,0.1
6646,2995,0.0666666666666667
6646,8574,0.2
6647,824,0.2
6647,7869,0.1
6648,6837,0.05
6649,7076,0.0666666666666667
6650,875,0.2
6650,8168,0.2
6651,1991,0.05
6653,7188,0.05
6653,9266,0.2
6654,2720,0.04
6656,569,0.05
6657,1796,0.2
6658,4638,0.2
6659,6449,0.1
6659,9952,0.1
6661,458,0.0666666666666667
6661,4541,0.0666666666666667
6661,7177,0.1
6662,2189,0.2
6662,2871,0.1
6663,9449,0.0666666666666667
6664,2720,0.04
6668,2050,0.2
6668,3328,0.0666666666666667
6670,7797,0.04
6670,8676,0.1
6671,9136,0.05
6672,6187,0.2
6672,8594,0.05
6674,7082,0.0666666666666667
6674,9075,0.2
6675,422,0.2
6675,9357,0.0666666666666667
6675,9788,0.2
6676,5052,0.1
6676,7136,0.1
6677,142,0.1
6677,4101,0.1
6680,24,0.1
6680,1898,0.1
6680,3943,0.2
6682,1683,0.1
6682,6181,0.2
6683,12,0.0666666666666667
6684,283,0.05
6686,300,0.2
6686,3846,0.1
6686,5375,0.1
6687,952,0.0666666666666667
6687,1264,0.2
6687,2599,0.1
6688,8451,0.2
6691,6539,0.2
6695,9511,0.1
6697,8311,0.0666666666666667
6698,761,0.1
6698,3684,0.05
6698,4398,0.05
6698,4896,0.1
6698,9999,0.2
6699,1117,0.2
6699,1765,0.1
6699,7576,0.2
6700,8020,0.2
6701,3107,0.2
6701,9326,0.1
6701,9801,0.0666666666666667
6702,2130,0.1
6703,1642,0.1
6703,4870,0.1
6704,5686,0.2
6706,9259,0.2
6707,2468,0.1
6712,8483,0.1
6715,1658,0.0666666666666667
6715,5966,0.2
6716,158,0.1
6717,5647,0.05
6718,2229,0.1
6719,9238,0.1
6721,3378,0.0666666666666667
6723,1532,0.2
6724,719,0.1
6725,6784,0.2
6725,8867,0.2
6725,8936,0.1
6726,1223,0.2
6728,331,0.2
6729,2774,0.1
6729,7896,0.2
6729,9053,0.2
6730,5085,0.0666666666666667
6730,8087,0.1
6731,3744,0.2
6733,5325,0.0666666666666667
6736,6089,0.1
6736,6745,0.2
6736,8058,0.2
6738,4341,0.1
6738,6440,0.2
6739,1825,0.2
6741,1334,0.0666666666666667
6741,6378,0.0666666666666667
6741,6997,0.2
6743,5647,0.05
6744,3368,0.2
6744,8848,0.05
6745,3454,0.2
6745,9935,0.2
6746,4090,0.1
6746,7514,0.2
6746,8674,0.2
6746,9903,0.0666666666666667
6748,2523,0.2
6748,2672,0.1
6749,4587,0.05
6750,9078,0.0666666666666667
6753,8125,0.0666666666666667
6754,3897,0.1
6754,8251,0.2
6755,2708,0.2
6755,9296,0.2
6756,7413,0.2
6759,2289,0.1
6761,427,0.1
6762,5326,0.0666666666666667
6763,1956,0.0666666666666667
6764,3517,0.2
6766,962,0.1
6766,8982,0.2
6767,1678,0.0666666666666667
6769,512,0.1
6769,1302,0.1
6769,5884,0.0666666666666667
6772,7985,0.1
6773,5199,0.05
6775,4939,0.1
6775,6444,0.0666666666666667
6776,349,0.2
6779,5077,0.2
6780,5674,0.2
6781,9625,0.1
6782,9860,0.05
6783,5860,0.0666666666666667
6783,8015,0.2
6785,1233,0.2
6787,431,0.05
6788,4291,0.2
6789,4459,0.05
6791,3102,0.05
6791,9791,0.2
6792,9671,0.1
6794,241,0.2
6794,4151,0.1
6794,8218,0.2
6795,5601,0.0666666666666667
6799,618,0.05
6799,3259,0.1
6799,9085,0.1
6800,2197,0.2
6801,8126,0.1
6802,1287,0.2
6803,5216,0.1
6803,7822,0.1
6804,8549,0.2
6805,3968,0.2
6806,591,0.2
6808,3618,0.0666666666666667
6809,401,0.0666666666666667
6809,4498,0.2
6810,7473,0.2
6811,5325,0.0666666666666667
6812,9418,0.2
6813,7557,0.2
6814,2997,0.2
6815,5829,0.1
6816,1572,0.1
6816,9713,0.2
6817,8498,0.1
6818,4270,0.0666666666666667
6819,6028,0.2
6821,1632,0.05
6823,7165,0.1
6823,7340,0.1
6825,8710,0.2
6826,4956,0.1
6828,539,0.2
6828,6340,0.0666666666666667
6830,130,0.05
6831,5544,0.1
6831,6020,0.0666666666666667
6832,1323,0.2
6832,2941,0.1
6834,1937,0.2
6835,77,0.1
6835,3888,0.2
6837,7047,0.0666666666666667
6838,8511,0.2
6838,9422,0.2
6839,1426,0.2
6843,6721,0.0666666666666667
6845,8774,0.2
6845,9088,0.2
6846,9160,0.05
6847,5968,0.2
6849,6971,0.1
6850,6114,0.2
6850,8235,0.2
6852,7750,0.2
6853,7877,0.1
6854,7394,0.2
6855,2029,0.1
6855,7366,0.0666666666666667
6855,7781,0.1
6856,7481,0.2
6858,2505,0.1
6861,1539,0.2
6861,7637,0.1
6862,8577,0.0666666666666667
6865,898,0.1
6865,6982,0.2
6865,8786,0.2
6866,9415,0.2
6867,9527,0.0666666666666667
6868,7477,0.05
6869,9265,0.1
6871,9511,0.1
6875,9151,0.1
6877,6474,0.1
6878,3999,0.05
6879,2238,0.2
6881,6003,0.2
6882,5907,0.1
6883,4002,0.2
6886,5345,0.1
6886,9969,0.1
6888,3905,0.2
6889,4102,0.1
6889,7675,0.1
6890,6498,0.2
6891,8734,0.1
6892,4809,0.1
6894,1620,0.1
6895,2424,0.2
6895,6752,0.2
6897,7550,0.2
6898,7756,0.2
6899,2196,0.1
6900,714,0.1
6900,6828,0.1
6901,8558,0.05
6902,1540,0.2
6902,3932,0.0666666666666667
6902,5126,0.1
6904,4220,0.2
6906,4281,0.1
6907,718,0.1
6908,4577,0.05
6908,4677,0.0666666666666667
6909,5860,0.0666666666666667
6910,5367,0.1
6911,1959,0.1
6911,8861,0.2
6912,4826,0.2
6913,2863,0.2
6918,4098,0.04
6918,7622,0.1
6920,5324,0.2
6920,5472,0.2
6921,7403,0.2
6921,9312,0.2
6924,2097,0.2
6925,262,0.1
6925,514,0.1
6925,5292,0.1
6925,5315,0.0666666666666667
6927,2219,0.2
6928,9160,0.05
6930,1122,0.1
6931,9616,0.0666666666666667
6932,2231,0.1
6933,5085,0.0666666666666667
6933,6638,0.2
6934,183,0.2
6934,1402,0.1
6934,7574,0.1
6935,4085,0.2
6936,5221,0.2
6936,6409,0.1
6937,6409,0.1
6939,5010,0.2
6940,7603,0.2
6941,3309,0.1
6943,2243,0.1
6943,2460,0.2
6944,5192,0.1
6945,7507,0.2
6947,8103,0.2
6948,4546,0.1
6948,5554,0.1
6950,356,0.2
6951,2457,0.05
6952,3089,0.0666666666666667
6952,5033,0.1
6953,9243,0.2
6954,8007,0.2
6959,9963,0.1
6961,791,0.2
6964,3529,0.0666666666666667
6967,2542,0.2
6967,4879,0.1
6969,274,0.1
6972,1299,0.1
6974,2425,0.1
6977,2651,0.2
6977,7321,0.2
6979,6463,0.2
6980,2102,0.1
6980,3374,0.2
6980,8112,0.2
6981,1285,0.2
6981,6295,0.1
6981,7341,0.2
6984,5458,0.2
6984,7198,0.0666666666666667
6985,1563,0.1
6987,3155,0.2
6988,8965,0.0666666666666667
6989,1950,0.2
6994,1509,0.2
6995,6026,0.2
6995,9558,0.2
6999,1490,0.2
6999,4358,0.2
7000,1321,0.0666666666666667
7001,3745,0.1
7002,5915,0.1
7005,9885,0.2
7008,5147,0.1
7009,4730,0.1
7010,5947,0.2
7012,8179,0.2
7014,7780,0.1
7016,3720,0.2
7017,1717,0.0666666666666667
7018,5751,0.2
7018,8897,0.1
7018,9371,0.2
7019,4552,0.2
7021,476,0.1
7021,3969,0.2
7022,8266,0.2
7023,1887,0.2
7028,5609,0.0666666666666667
7029,1500,0.1
7031,3434,0.2
7031,7644,0.1
7033,1377,0.04
7036,3439,0.05
7036,9903,0.0666666666666667
7038,4032,0.2
7040,8439,0.2
7040,8525,0.2
7042,5803,0.0666666666666667
7044,1344,0.1
7044,8844,0.2
7046,7972,0.1
7049,4856,0.05
7053,6955,0.1
7053,9837,0.1
7053,9840,0.2
7055,5204,0.2
7057,7729,0.0666666666666667
7058,3706,0.2
7058,6088,0.2
7060,8671,0.0666666666666667
7060,9050,0.2
7062,9481,0.1
7062,9833,0.1
7063,1856,0.2
7063,7535,0.1
7064,4814,0.2
7065,3624,0.2
7067,2916,0.1
7067,5162,0.1
7068,8891,0.1
7070,7361,0.2
7071,4848,0.0666666666666667
7072,1719,0.0666666666666667
7072,3773,0.1
7072,4781,0.1
7072,7347,0.0666666666666667
7072,8256,0.2
7073,3196,0.1
7075,2003,0.2
7075,9412,0.2
7076,315,0.1
7076,4640,0.05
7076,7861,0.1
7076,8788,0.2
7078,7593,0.0666666666666667
7079,86,0.1
7079,7462,0.1
7082,8475,0.2
7084,267,0.2
7084,277,0.2
7084,6464,0.1
7085,2780,0.1
7090,9260,0.2
7092,6183,0.1
7092,8713,0.2
7093,1279,0.2
7093,1478,0.05
7093,7097,0.2
7095,2733,0.2
7096,4532,0.2
7097,8686,0.0666666666666667
7098,1379,0.1
7099,5792,0.1
7101,7986,0.2
7102,6674,0.2
7103,5440,0.05
7105,291,0.1
7106,7121,0.2
7107,5811,0.1
7107,7082,0.0666666666666667
7108,4298,0.0666666666666667
7109,7659,0.0666666666666667
7113,3242,0.2
7114,7963,0.2
7114,9301,0.0666666666666667
7115,3098,0.2
7116,2843,0.0666666666666667
7116,3835,0.2
7117,2995,0.0666666666666667
7117,6557,0.0666666666666667
7119,1372,0.0666666666666667
7119,9123,0.2
7120,7530,0.1
7123,4321,0.1
7124,6730,0.1
7128,2664,0.2
7130,1849,0.2
7132,5809,0.2
7132,9051,0.1
7133,3719,0.0666666666666667
7133,5946,0.1
7134,3104,0.2
7136,2519,0.1
7136,6931,0.1
7137,2451,0.2
7138,6057,0.2
7138,6595,0.1
7138,7703,0.2
7143,1001,0.1
7143,1865,0.1
7144,9578,0.2
7145,4817,0.2
7148,468,0.0666666666666667
7150,639,0.0666666666666667
7151,5669,0.0666666666666667
7154,4160,0.2
7155,6236,0.1
7156,7476,0.2
7158,788,0.1
7158,6197,0.2
7158,9116,0.2
7159,178,0.2
7161,2178,0.05
7162,4950,0.2
7162,8560,0.1
7166,2596,0.1
7166,2658,0.1
7172,6432,0.2
7174,8104,0.2
7177,4995,0.1
7179,4492,0.1
7182,2709,0.1
7182,4023,0.2
7184,4920,0.0666666666666667
7187,7062,0.2
7188,5457,0.2
7189,607,0.1
7189,8348,0.2
7191,4599,0.04
7192,2332,0.1
7193,6403,0.1
7194,4090,0.1
7194,8737,0.0666666666666667
7195,3014,0.2
7196,3698,0.1
7197,7,0.1
7197,3294,0.2
7198,6841,0.1
7199,5445,0.0666666666666667
7199,7676,0.1
7200,1997,0.0666666666666667
7200,3486,0.1
7201,4389,0.0666666666666667
7202,7165,0.1
7204,3520,0.2
7204,8687,0.04
7205,2093,0.1
7208,3932,0.0666666666666667
7208,5419,0.1
7208,8534,0.2
7209,2965,0.1
7209,7085,0.04
7211,5143,0.1
7212,3764,0.2
7213,7169,0.04
7214,2684,0.1
7214,6547,0.1
7214,8357,0.05
7215,4731,0.05
7215,9216,0.2
7217,1725,0.2
7217,2275,0.2
7218,3774,0.2
7219,294,0.1
7219,8486,0.0666666666666667
7221,7505,0.1
7223,9965,0.2
7230,3235,0.1
7231,1197,0.05
7231,6238,0.0666666666666667
7231,9072,0.2
7232,4511,0.2
7232,7010,0.2
7234,6286,0.2
7235,1549,0.0666666666666667
7236,5139,0.2
7237,7351,0.2
7238,5440,0.05
7239,3892,0.2
7239,8191,0.1
7239,8543,0.1
7239,9158,0.1
7240,3448,0.05
7241,5518,0.2
7242,5349,0.2
7244,6323,0.2
7245,5107,0.1
7247,3266,0.2
7247,4018,0.1
7248,916,0.2
7249,7968,0.2
7250,1531,0.0666666666666667
7250,4728,0.2
7252,5104,0.2
7256,6314,0.1
7257,5545,0.0666666666666667
7258,6367,0.1
7258,9173,0.1
7263,2658,0.1
7263,5031,0.0666666666666667
7264,2764,0.2
